Z:\Grateful Dead\1989\gd1989-10-01.142513.sbd-UltraMatrix.cm.miller.t-flac16\18 Wharf Rat.flac,['Wharf Rat>']
Z:\Grateful Dead\1989\gd1989-10-01.142513.sbd-UltraMatrix.cm.miller.t-flac16\19 Turn On Your Lovelight.flac,['Turn On Your Lovelight']
Z:\Grateful Dead\1989\gd1989-10-01.142513.sbd-UltraMatrix.cm.miller.t-flac16\20 Encore Break.flac,['Encore Break']
Z:\Grateful Dead\1989\gd1989-10-01.142513.sbd-UltraMatrix.cm.miller.t-flac16\21 Knockin' On Heaven's Door.flac,["Knockin' On Heaven's Door"]
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d1t01.flac,['Feel Like A Stranger']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d1t02.flac,['Built To Last']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d1t03.flac,['Little Red Rooster']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d1t04.flac,['Ramble On Rose']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d1t05.flac,['We Can Run']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d1t06.flac,['Jack-A-Roe']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d1t07.flac,['Stuck Inside of Mobile The Memphis Blues Again']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d1t08.flac,['Row Jimmy']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d2t01.flac,['The Music Never Stopped']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d2t02.flac,['Playing In The Band >']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d2t03.flac,["Uncle John's Band >"]
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d2t04.flac,['Playing In The Band >']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d2t05.flac,['Dark Star >']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d2t06.flac,['Drums > Space >']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d3t01.flac,["Death Don't Have No Mecy"]
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d3t02.flac,['Dear Mr. Fantasy >']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d3t03.flac,['Hey Jude Reprise >']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d3t04.flac,['Throwing Stones >']
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d3t05.flac,["Good Lovin'"]
Z:\Grateful Dead\1989\gd1989-10-09.sbd.serafin.7721.sbeok.shnf\gd1989-10-09d3t06.flac,['Attics Of My Life']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\01 Tuning.flac,['Tuning']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\02 Hell In A Bucket.flac,['Hell In A Bucket >']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\03 Sugaree.flac,['Sugaree']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\04 Blow Away.flac,['Blow Away']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\05 Tennessee Jed.flac,['Tennessee Jed']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\06 Queen Jane Approximately.flac,['Queen Jane Approximately']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\07 Bird Song.flac,['Bird Song']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\08 Jack Straw.flac,['Jack Straw']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\09 Tuning.flac,['Tuning']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\10 Hey Pocky Way.flac,['Hey Pocky Way >']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\11 Cumberland Blues.flac,['Cumberland Blues >']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\12 Looks Like Rain.flac,['Looks Like Rain >']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\13 He's Gone.flac,["He's Gone >"]
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\14 Drums.flac,['Drums >']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\15 Space.flac,['Space >']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\16 The Other One.flac,['The Other One >']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\17 Wharf Rat.flac,['Wharf Rat >']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\18 Sugar Magnolia.flac,['Sugar Magnolia']
Z:\Grateful Dead\1989\gd1989-10-12.147659.sbd-UltraMatrix.cm.miller.t-flac16\19 Brokedown Palace.flac,['Brokedown Palace']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s1t01 Crowd.flac,['Crowd']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s1t02 Let The Good Times Roll.flac,['Let The Good Times Roll >']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s1t03 Iko Iko.flac,['Iko Iko']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s1t04 Walkin' Blues.flac,["Walkin' Blues"]
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s1t05 Far From Me.flac,['Far From Me']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s1t06 Row Jimmy.flac,['Row Jimmy']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s1t07 Victim Or The Crime.flac,['Victim Or The Crime >']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s1t08 Standing On The Moon.flac,['Standing On The Moon']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t01 Crowd.flac,['Crowd']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t02 Samson & Delilah.flac,['Samson & Delilah']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t03 Just A Little Light.flac,['Just A Little Light >']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t04 Crazy Fingers.flac,['Crazy Fingers >']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t05 Estimated Prophet.flac,['Estimated Prophet >']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t06 Eyes Of The World.flac,['Eyes Of The World >']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t07 Drums.flac,['Drums >']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t08 Space.flac,['Space >']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t09 Stella Blue.flac,['Stella Blue >']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t10 Throwing Stones.flac,['Throwing Stones >']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t11 Not Fade Away.flac,['Not Fade Away >']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t12 Not Fade Away Chant.flac,['Not Fade Away Chant >']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t13 Not Fade Away.flac,['Not Fade Away ']
Z:\Grateful Dead\1989\gd1989-10-15.142542.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-15 s2t14 Box Of Rain.flac,['Box Of Rain']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d1t01.flac,['tuning']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d1t02.flac,['Shakedown Street']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d1t03.flac,['Little Red Rooster']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d1t04.flac,['Peggy-O']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d1t05.flac,['Queen Jane Approximately']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d1t06.flac,['Bird Song']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d1t07.flac,['The Music Never Stopped']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d2t01.flac,['tuning']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d2t02.flac,['China Cat Sunflower']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d2t03.flac,['I Know You Rider']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d2t04.flac,['Ship of Fools']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d2t05.flac,['Man Smart, Woman Smarter']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d2t06.flac,['Terrapin Station']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d2t07.flac,['Drums']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d3t01.flac,['Space']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d3t02.flac,["Gimme Some Lovin'"]
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d3t03.flac,['All Along the Watchtower']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d3t04.flac,['Black Peter']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d3t05.flac,['Around and Around']
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d3t06.flac,["Good Lovin'"]
Z:\Grateful Dead\1989\gd1989-10-18.083776.sbd.walker-scotton-miller.sbeok.t-flac16\gd1989-10-18d3t07.flac,['U. S. Blues']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.01.flac,['Touch of Grey']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.02.flac,['Greatest Story Ever Told']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.03.flac,['Candyman']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.04.flac,['Tuning']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.05.flac,['Picasso Moon']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.06.flac,['Tuning']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.07.flac,['Just a Little Light']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.08.flac,['Tennessee Jed']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.09.flac,['Stuck Inside of Mobile']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.10.flac,['Tuning']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.11.flac,['Stagger Lee']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.12.flac,['Tuning']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.13.flac,['Promised Land']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.14.flac,['California Earthquake']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.15.flac,['Tuning']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.16.flac,['Hey Pocky Way']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.17.flac,['Scarlet Begonias>']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.18.flac,['Fire on the Mountain>']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.19.flac,["Truckin'>"]
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.20.flac,['The Other One Jam>']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.21.flac,['Drums>']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.22.flac,['Space>']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.23.flac,['I Will Take You Home>']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.24.flac,['The Other One>']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.25.flac,['Wharf Rat']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.26.flac,['Sugar Magnolia']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.27.flac,['Crowd']
Z:\Grateful Dead\1989\gd1989-10-20.111527.BEAR.gems.t-flac16\gd1989-10-20.BEAR.gems.TRACK.28.flac,['Brokedown Palace']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t04 We Can Run.flac,['We Can Run >']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s1t01 Crowd.flac,['Crowd']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s1t02 California Earthquake.flac,['California Earthquake']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s1t03 Feel Like A Stranger.flac,['Feel Like A Stranger']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s1t04 Loser.flac,['Loser']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s1t05 Walkin' Blues.flac,["Walkin' Blues"]
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s1t06 Bertha.flac,['Bertha >']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s1t07 When I Paint My Masterpiece.flac,['When I Paint My Masterpiece']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s1t08 Tennessee Jed.flac,['Tennessee Jed']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s1t09 Let It Grow.flac,['Let It Grow']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t01 Crowd.flac,['Crowd']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t02 Touch Of Grey.flac,['Touch Of Grey >']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t03 Looks Like Rain.flac,['Looks Like Rain']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t05 Crazy Fingers.flac,['Crazy Fingers >']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t06 Terrapin Station.flac,['Terrapin Station >']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t07 Drums.flac,['Drums >']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t08 Space.flac,['Space >']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t09 I Will Take You Home.flac,['I Will Take You Home >']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t10 Goin' Down The Road Feeling Bad.flac,["Goin' Down The Road Feeling Bad >"]
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t11 Standing On The Moon.flac,['Standing On The Moon >']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t12 Turn On Your Lovelight.flac,['Turn On Your Lovelight']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t13 Encore Break.flac,['Encore Break']
Z:\Grateful Dead\1989\gd1989-10-23.142577.fob-schoepsCMC4.mattes.miller-clugston.t-flac1648\gd1989-10-23 s2t14 Attics Of My Life.flac,['Attics Of My Life']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d1t01.flac,['Shakedown Street']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d1t02.flac,['Walking Blues']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d1t03.flac,['Friend of the Devil']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d1t04.flac,['Queen Jane Approximately']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d1t05.flac,['Jack-A-Roe']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d1t06.flac,['Just a Little Light']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d1t07.flac,['Victim or the Crime']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d1t08.flac,["Don't Ease Me In"]
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d2t01.flac,['Scarlet Begonias']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d2t02.flac,['Sugar Magnolia']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d2t03.flac,['Ship of Fools']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d2t04.flac,['Terrapin Station']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d2t05.flac,['Drums']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d3t01.flac,['Space']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d3t02.flac,['The Wheel']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d3t03.flac,['All Along the Watchtower']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d3t04.flac,['Standing on the Moon']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d3t05.flac,['Sunshine Daydream']
Z:\Grateful Dead\1989\gd1989-12-06.033821.sbd.miller.tetzeli.fix-14917.reflac.t-flac16\gd1989-12-06d3t06.flac,['Black Muddy River']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\01 Tuning.flac,['tuning']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\02 Touch Of Grey.flac,['Touch of Grey']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\03 New Minglewood Blues.flac,['Minglewood Blues']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\04 Row Jimmy.flac,['Row Jimmy']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\05 Mexicali Blues.flac,['Mexicali Blues >']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\06 Cumberland Blues.flac,['Cumberland Blues']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\07 Bird Song.flac,['Bird Song']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\08 One More Saturday Night.flac,['One More Saturday Night']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\09 Tuning.flac,['tuning']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\10 Foolish Heart.flac,['Foolish Heart']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\11 Playing In The Band.flac,['Playing in the Band >']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\12 Crazy Fingers.flac,['Crazy Fingers >']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\13 Uncle John's Band.flac,["Uncle John's Band >"]
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\14 Playing In The Band.flac,['Playing in the Band >']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\15 Drums.flac,['Drums >']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\16 Space.flac,['Space >']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\17 Dear Mr Fantasy.flac,['Dear Mr. Fantasy >']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\18 Hey Jude.flac,['Hey Jude >']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\19 Turn On Your Lovelight.flac,['Turn On Your Lovelight >']
Z:\Grateful Dead\1989\gd1989-12-09.140275.sbd.miller.t-flac16\20 Encore Break.flac,['tuning']
